photons,time,photons_per_second
524288,2.78291,188.395579
524288,2.880832,181.991875
524288,2.778699,188.681091
524288,2.802947,187.048852
524288,2.804957,186.914782
524288,2.805263,186.894388
524288,2.817956,186.052618
524288,2.807189,186.766179
524288,2.809408,186.61868
524288,2.802887,187.052857
524288,2.812652,186.40344
524288,2.80465,186.935256
524288,2.807756,186.728465
524288,2.811886,186.454192
524288,2.803231,187.029914
524288,2.79391,187.653892
524288,2.792859,187.724505
524288,2.789878,187.925063
524288,2.793695,187.668273
524288,2.790923,187.854713
524288,2.797204,187.432853
524288,2.782009,188.456603
524288,2.782142,188.447582
524288,2.801449,187.148883
524288,2.787009,188.118509
524288,2.803889,186.986015
524288,2.80516,186.901287
524288,2.782059,188.45321
524288,2.788825,187.995993
524288,2.797591,187.406967
