photons,time,photons_per_second
32768,0.053259,615.262667
32768,0.052662,622.229708
32768,0.052427,625.015581
32768,0.052251,627.128162
32768,0.052281,626.766842
32768,0.052263,626.979475
32768,0.052232,627.348955
32768,0.051986,630.325208
32768,0.052319,626.30575
32768,0.052426,625.034406
32768,0.052203,627.70107
32768,0.052333,626.146471
32768,0.052241,627.245671
32768,0.052627,622.651338
32768,0.052256,627.072702
32768,0.0524,625.342506
32768,0.052171,628.084513
32768,0.052724,621.505782
32768,0.053142,616.61496
32768,0.053232,615.56699
32768,0.053234,615.548375
32768,0.052729,621.43954
32768,0.052611,622.836087
32768,0.052471,624.499334
32768,0.052173,628.066204
32768,0.052281,626.762666
32768,0.052207,627.658021
32768,0.052284,626.735559
32768,0.052296,626.58289
32768,0.052244,627.206301
