photons,time,photons_per_second
131072,0.594461,220.48879
131072,0.593355,220.899958
131072,0.599376,218.680766
131072,0.584064,224.41393
131072,0.584103,224.398616
131072,0.583849,224.496235
131072,0.585121,224.008278
131072,0.58589,223.714159
131072,0.583341,224.69199
131072,0.584915,224.087101
131072,0.584807,224.128676
131072,0.582202,225.131464
131072,0.583157,224.762753
131072,0.595656,220.046653
131072,0.584604,224.206438
131072,0.595425,220.131818
131072,0.584968,224.066808
131072,0.583535,224.617012
131072,0.595694,220.032473
131072,0.582637,224.963291
131072,0.583872,224.48744
131072,0.58366,224.569222
131072,0.583447,224.65112
131072,0.583318,224.700856
131072,0.585659,223.802452
131072,0.58393,224.465079
131072,0.585856,223.727304
131072,0.583583,224.598697
131072,0.582541,225.00035
131072,0.583298,224.708306
