photons,time,photons_per_second
32768,0.157869,207.564969
32768,0.156491,209.392381
32768,0.158532,206.696154
32768,0.160761,203.830147
32768,0.158405,206.862553
32768,0.157653,207.84879
32768,0.160438,204.24113
32768,0.160417,204.267088
32768,0.160088,204.687293
32768,0.159994,204.807644
32768,0.180766,181.272984
32768,0.157034,208.668067
32768,0.157142,208.52522
32768,0.156412,209.497453
32768,0.156124,209.884249
32768,0.15633,209.608448
32768,0.156287,209.665465
32768,0.156979,208.741364
32768,0.156353,209.576827
32768,0.156512,209.364221
32768,0.156125,209.882532
32768,0.156287,209.66598
32768,0.155915,210.165635
32768,0.155975,210.08469
32768,0.157055,208.640629
32768,0.160028,204.764577
32768,0.156054,209.978954
32768,0.156305,209.641919
32768,0.156068,209.959207
32768,0.157799,207.656407
