photons,time,photons_per_second
32768,0.112825,290.431406
32768,0.112792,290.516659
32768,0.112359,291.635575
32768,0.114788,285.464315
32768,0.115477,283.762808
32768,0.115016,284.899829
32768,0.113885,287.728872
32768,0.112585,291.05104
32768,0.11474,285.583982
32768,0.11506,284.791247
32768,0.115108,284.67059
32768,0.115311,284.17165
32768,0.115111,284.664152
32768,0.115158,284.548398
32768,0.115094,284.707201
32768,0.114364,286.524165
32768,0.112401,291.527783
32768,0.112432,291.447277
32768,0.112427,291.460519
32768,0.112872,290.311103
32768,0.113,289.98128
32768,0.112536,291.177336
32768,0.113028,289.909393
32768,0.11298,290.034669
32768,0.113072,289.796757
32768,0.112334,291.702273
32768,0.112426,291.463716
32768,0.112299,291.792013
32768,0.112201,292.048141
32768,0.112679,290.807363
