photons,time,photons_per_second
524288,2.365708,221.619874
524288,2.336249,224.414419
524288,2.334392,224.592924
524288,2.33518,224.517203
524288,2.38241,220.066229
524288,2.335526,224.483859
524288,2.323398,225.655676
524288,2.330015,225.014818
524288,2.337442,224.299938
524288,2.334257,224.605913
524288,2.333693,224.660242
524288,2.344859,223.590376
524288,2.336141,224.424842
524288,2.33548,224.488335
524288,2.334908,224.54331
524288,2.333536,224.675347
524288,2.330233,224.993837
524288,2.373876,220.857348
524288,2.334195,224.611944
524288,2.33851,224.197476
524288,2.334813,224.552444
524288,2.333275,224.700497
524288,2.35031,223.071862
524288,2.334773,224.556305
524288,2.335233,224.512041
524288,2.332771,224.74901
524288,2.837784,184.752623
524288,2.332162,224.807714
524288,2.333254,224.702467
524288,2.38583,219.750787
