photons,time,photons_per_second
131072,0.483264,271.222262
131072,0.479649,273.266271
131072,0.485838,269.785614
131072,0.478977,273.649777
131072,0.474018,276.512966
131072,0.473649,276.728325
131072,0.474414,276.282033
131072,0.473653,276.725901
131072,0.47433,276.330903
131072,0.473549,276.786562
131072,0.473499,276.815867
131072,0.474111,276.458352
131072,0.474389,276.296495
131072,0.474078,276.477972
131072,0.474574,276.18904
131072,0.474255,276.3747
131072,0.473044,277.081865
131072,0.474759,276.081333
131072,0.477957,274.234048
131072,0.473484,276.824435
131072,0.473671,276.715279
131072,0.473774,276.654865
131072,0.473974,276.538091
131072,0.473732,276.679747
131072,0.473209,276.985153
131072,0.473872,276.59807
131072,0.473604,276.754324
131072,0.479199,273.523021
131072,0.473262,276.954537
131072,0.474374,276.30507
