photons,time,photons_per_second
32768,0.133297,245.827098
32768,0.13122,249.717426
32768,0.131465,249.251859
32768,0.131384,249.405469
32768,0.131488,249.20828
32768,0.132585,247.147505
32768,0.131328,249.513473
32768,0.131295,249.576145
32768,0.131266,249.630582
32768,0.131251,249.658406
32768,0.13138,249.413004
32768,0.131826,248.570275
32768,0.131818,248.585022
32768,0.131278,249.608522
32768,0.132207,247.85429
32768,0.13451,243.610322
32768,0.132623,247.076133
32768,0.131384,249.405469
32768,0.131322,249.523826
32768,0.131659,248.885534
32768,0.131294,249.576811
32768,0.131537,249.116031
32768,0.131697,248.813057
32768,0.131411,249.355422
32768,0.131624,248.952488
32768,0.132028,248.190062
32768,0.131823,248.575385
32768,0.134357,243.887717
32768,0.13175,248.714191
32768,0.131589,249.018477
