photons,time,photons_per_second
32768,0.175439,186.776896
32768,0.174644,187.627297
32768,0.175821,186.371634
32768,0.174704,187.563309
32768,0.177402,184.710714
32768,0.177894,184.199156
32768,0.176898,185.236669
32768,0.17619,185.981024
32768,0.174535,187.744064
32768,0.177445,184.665807
32768,0.17364,188.712117
32768,0.173779,188.56176
32768,0.174724,187.542
32768,0.177674,184.427255
32768,0.173252,189.134359
32768,0.173533,188.82901
32768,0.173502,188.862347
32768,0.173463,188.904906
32768,0.177134,184.990042
32768,0.173676,188.673576
32768,0.173985,188.337547
32768,0.173208,189.182928
32768,0.173392,188.981889
32768,0.1731,189.300876
32768,0.174196,188.10999
32768,0.173518,188.844659
32768,0.173401,188.972015
32768,0.173764,188.577711
32768,0.173613,188.741304
32768,0.173146,189.250288
