photons,time,photons_per_second
131072,0.520275,251.928345
131072,0.518186,252.943913
131072,0.520942,251.605715
131072,0.553507,236.802741
131072,0.519184,252.457818
131072,0.520223,251.95372
131072,0.555433,235.981705
131072,0.546398,239.883755
131072,0.519871,252.123919
131072,0.52235,250.927499
131072,0.521289,251.43828
131072,0.519377,252.36385
131072,0.553665,236.735151
131072,0.519189,252.455047
131072,0.52113,251.514821
131072,0.551888,237.497503
131072,0.519276,252.412945
131072,0.518815,252.637069
131072,0.527681,248.39228
131072,0.531333,246.685355
131072,0.564331,232.260705
131072,0.535218,244.894787
131072,0.533807,245.541896
131072,0.523581,250.33741
131072,0.520346,251.893907
131072,0.520331,251.900994
131072,0.555394,235.998382
131072,0.520559,251.790896
131072,0.522015,251.088482
131072,0.519733,252.190829
