photons,time,photons_per_second
131072,0.220854,593.477563
131072,0.221602,591.474318
131072,0.218564,599.695123
131072,0.220439,594.596059
131072,0.220934,593.264352
131072,0.220356,594.818164
131072,0.219286,597.722735
131072,0.214566,610.86904
131072,0.214962,609.744961
131072,0.218063,601.075118
131072,0.215073,609.430094
131072,0.215252,608.924728
131072,0.215548,608.0884
131072,0.21465,610.632099
131072,0.215036,609.534017
131072,0.218084,601.017084
131072,0.215469,608.309547
131072,0.215117,609.305404
131072,0.21679,604.604833
131072,0.214891,609.947261
131072,0.215195,609.084277
131072,0.214788,610.238149
131072,0.215432,608.413613
131072,0.215264,608.890209
131072,0.21456,610.888747
131072,0.214969,609.726141
131072,0.218482,599.922211
131072,0.21564,607.828614
131072,0.214948,609.783574
131072,0.214464,611.159557
