photons,time,photons_per_second
524288,0.019231,27262.097335
524288,0.018785,27909.32023
524288,0.022673,23123.749022
524288,0.019096,27455.370433
524288,0.01862,28156.724278
524288,0.018694,28045.476641
524288,0.018521,28307.609046
524288,0.021844,24001.410088
524288,0.02259,23208.944905
524288,0.022374,23432.473374
524288,0.018602,28185.181258
524288,0.018764,27941.554097
524288,0.018564,28241.78003
524288,0.018421,28461.170364
524288,0.023029,22766.878596
524288,0.019056,27513.406845
524288,0.022292,23519.553141
524288,0.019817,26456.960095
524288,0.021802,24047.648112
524288,0.018816,27864.259562
524288,0.021987,23845.547487
524288,0.019764,26527.680056
524288,0.019462,26939.368037
524288,0.019056,27512.352992
524288,0.01925,27235.856363
524288,0.022419,23385.492086
524288,0.020313,25810.12412
524288,0.018766,27938.591047
524288,0.01898,27622.544675
524288,0.018871,27782.17732
