photons,time,photons_per_second
1048576,0.037602,27886.068049
1048576,0.042534,24652.811424
1048576,0.03646,28759.503868
1048576,0.035798,29291.504854
1048576,0.035894,29212.862276
1048576,0.03556,29487.816035
1048576,0.035616,29440.797881
1048576,0.035343,29668.709381
1048576,0.035833,29263.204531
1048576,0.035808,29283.242751
1048576,0.035852,29247.02723
1048576,0.036416,28794.228092
1048576,0.036818,28479.660941
1048576,0.036228,28944.195145
1048576,0.036192,28972.361631
1048576,0.036185,28977.918236
1048576,0.036224,28946.831868
1048576,0.036536,28699.939762
1048576,0.038149,27486.339206
1048576,0.041014,25566.083798
1048576,0.038204,27446.689846
1048576,0.036868,28441.384632
1048576,0.040123,26134.065104
1048576,0.036283,28899.841278
1048576,0.036264,28915.373424
1048576,0.036842,28461.100757
1048576,0.042958,24409.39819
1048576,0.036904,28413.932452
1048576,0.041134,25491.742162
1048576,0.036934,28390.897985
