photons,time,photons_per_second
1048576,1.417333,739.823252
1048576,1.408908,744.247081
1048576,1.402894,747.438034
1048576,1.426251,735.197557
1048576,1.407899,744.780789
1048576,1.400933,748.484003
1048576,1.41477,741.163425
1048576,1.408182,744.631079
1048576,1.406611,745.462641
1048576,1.392389,753.076888
1048576,1.390681,754.001599
1048576,1.401076,748.407852
1048576,1.394938,751.700897
1048576,1.398184,749.955561
1048576,1.399019,749.508138
1048576,1.386305,756.381729
1048576,1.394909,751.716267
1048576,1.399364,749.323289
1048576,1.39259,752.968301
1048576,1.39508,751.624049
1048576,1.398201,749.946555
1048576,1.398785,749.633283
1048576,1.393685,752.376392
1048576,1.397978,750.06624
1048576,1.407132,745.186527
1048576,1.394111,752.146566
1048576,1.391567,753.521962
1048576,1.399542,749.228179
1048576,1.395349,751.479576
1048576,1.395866,751.200804
1048576,1.39866,749.700481
1048576,1.398895,749.574496
1048576,1.393846,752.289958
1048576,1.393474,752.490406
1048576,1.394615,751.874932
1048576,1.391523,753.54559
1048576,1.391079,753.78595
1048576,1.393318,752.574661
1048576,1.401175,748.354891
1048576,1.392931,752.783917
1048576,1.387564,755.695651
1048576,1.393414,752.523172
1048576,1.388986,754.921903
1048576,1.391543,753.534772
1048576,1.39377,752.330462
1048576,1.397709,750.21075
1048576,1.394993,751.671043
1048576,1.396355,750.93823
1048576,1.389181,754.816057
1048576,1.385617,756.757511
