photons,time,photons_per_second
1048576,0.334756,3132.358446
1048576,0.270354,3878.536346
1048576,0.232309,4513.719976
1048576,0.233249,4495.524112
1048576,0.241943,4333.971305
1048576,0.254715,4116.657807
1048576,0.271066,3868.34815
1048576,0.284086,3691.052484
1048576,0.232892,4502.420134
1048576,0.231377,4531.899535
1048576,0.231341,4532.601513
1048576,0.232118,4517.420526
1048576,0.233332,4493.929987
1048576,0.234843,4465.00099
1048576,0.231062,4538.065866
1048576,0.231421,4531.033363
1048576,0.232548,4509.066493
1048576,0.232187,4516.085886
1048576,0.233669,4487.447994
1048576,0.232896,4502.331902
1048576,0.232052,4518.717808
1048576,0.231633,4526.893137
1048576,0.23126,4534.190159
1048576,0.231872,4522.214143
1048576,0.231774,4524.127889
1048576,0.232434,4511.278519
1048576,0.232721,4505.72214
1048576,0.231682,4525.924147
1048576,0.231358,4532.267951
1048576,0.23246,4510.781164
1048576,0.233157,4497.298842
1048576,0.232879,4502.666349
1048576,0.232677,4506.566924
1048576,0.232913,4502.000809
1048576,0.232415,4511.663254
1048576,0.233121,4497.991395
1048576,0.232123,4517.335285
1048576,0.231823,4523.183437
1048576,0.231803,4523.559258
1048576,0.231669,4526.173545
1048576,0.231484,4529.801638
1048576,0.234263,4476.059445
1048576,0.231229,4534.78496
1048576,0.23153,4528.894759
1048576,0.231206,4535.237249
1048576,0.231197,4535.412835
1048576,0.231258,4534.223706
1048576,0.231703,4525.519964
1048576,0.231179,4535.784432
1048576,0.23205,4518.758623
