photons,time,photons_per_second
4194304,1.139445,3681.004682
4194304,1.138163,3685.151726
4194304,1.138852,3682.924313
4194304,1.139368,3681.253382
4194304,1.138528,3683.969953
4194304,1.138948,3682.613643
4194304,1.139113,3682.077445
4194304,1.138588,3683.775651
4194304,1.138241,3684.898709
4194304,1.140201,3678.56491
4194304,1.139287,3681.51619
4194304,1.13787,3686.099692
4194304,1.135808,3692.791974
4194304,1.136114,3691.799512
4194304,1.138321,3684.641324
4194304,1.137656,3686.79411
4194304,1.137556,3687.118441
4194304,1.138351,3684.542278
4194304,1.137835,3686.214353
4194304,1.137501,3687.296534
4194304,1.137791,3686.357452
4194304,1.137614,3686.932298
4194304,1.137552,3687.132048
4194304,1.137587,3687.017284
4194304,1.13747,3687.399045
4194304,1.137737,3686.532974
4194304,1.137546,3687.152487
4194304,1.137507,3687.277561
4194304,1.137588,3687.015747
4194304,1.13765,3686.81484
