photons,time,photons_per_second
4194304,0.17174,24422.393726
4194304,0.175859,23850.391145
4194304,0.212126,19772.663382
4194304,0.185762,22578.94039
4194304,0.17884,23452.858205
4194304,0.221921,18900.010019
4194304,0.181465,23113.544528
4194304,0.168126,24947.435887
4194304,0.152192,27559.369909
4194304,0.17535,23919.643722
4194304,0.171365,24475.804657
4194304,0.259305,16175.157487
4194304,0.184144,22777.299383
4194304,0.180839,23193.641168
4194304,0.163489,25654.97042
4194304,0.169118,24801.031824
4194304,0.152784,27452.596362
4194304,0.198193,21162.726498
4194304,0.159596,26280.765188
4194304,0.214229,19578.598168
4194304,0.200955,20871.856883
4194304,0.163218,25697.51018
4194304,0.149404,28073.480798
4194304,0.168773,24851.720373
4194304,0.151502,27684.829918
4194304,0.148342,28274.59742
4194304,0.159152,26354.0566
4194304,0.202054,20758.330784
4194304,0.220812,18994.913293
4194304,0.178178,23539.926152
