photons,time,photons_per_second
524288,0.717931,730.276297
524288,0.669033,783.650832
524288,0.66919,783.4661
524288,0.660658,793.585004
524288,0.664434,789.075137
524288,0.660718,793.513081
524288,0.671263,781.046687
524288,0.665962,787.264142
524288,0.663949,789.651028
524288,0.722516,725.642179
524288,0.665975,787.248501
524288,0.663901,789.707608
524288,0.663714,789.930524
524288,0.663894,789.716697
524288,0.66008,794.279716
524288,0.675996,775.578689
524288,0.680848,770.051278
524288,0.682907,767.729736
524288,0.676811,774.645166
524288,0.66769,785.226854
524288,0.673161,778.84509
524288,0.660677,793.561569
524288,0.661453,792.630727
524288,0.671493,780.779546
524288,0.665138,788.239958
524288,0.679788,771.251836
524288,0.660578,793.680571
524288,0.672275,779.871298
524288,0.66249,791.390601
524288,0.663209,790.53204
