photons,time,photons_per_second
524288,0.143893,3643.591979
524288,0.14389,3643.67701
524288,0.143239,3660.230922
524288,0.142855,3670.081713
524288,0.143245,3660.088263
524288,0.14357,3651.79355
524288,0.143242,3660.150175
524288,0.142818,3671.031885
524288,0.142893,3669.094954
524288,0.143204,3661.115484
524288,0.142922,3668.338223
524288,0.14294,3667.876077
524288,0.142818,3671.014097
524288,0.143405,3655.988222
524288,0.148617,3527.774072
524288,0.143698,3648.539547
524288,0.143327,3657.975062
524288,0.14337,3656.886472
524288,0.143543,3652.482375
524288,0.14333,3657.905925
524288,0.143105,3663.662085
524288,0.144659,3624.311089
524288,0.143618,3650.576734
524288,0.142845,3670.32695
524288,0.143031,3665.545102
524288,0.143186,3661.592295
524288,0.143213,3660.909309
524288,0.143,3666.357111
524288,0.14334,3657.654332
524288,0.143696,3648.595686
524288,0.143239,3660.222055
524288,0.145604,3600.791104
524288,0.143678,3649.043818
524288,0.143172,3661.955969
524288,0.143071,3664.519159
524288,0.143031,3665.564015
524288,0.142917,3668.481603
524288,0.142986,3666.707859
524288,0.142926,3668.254347
524288,0.145366,3606.678814
524288,0.142857,3670.032387
524288,0.14409,3638.610942
524288,0.143066,3664.663341
524288,0.14352,3653.05763
524288,0.143361,3657.108036
524288,0.143186,3661.595056
524288,0.143483,3654.010491
524288,0.142859,3669.969806
524288,0.14282,3670.97824
524288,0.146022,3590.463153
