photons,time,photons_per_second
4194304,0.407026,10304.754867
4194304,0.392811,10677.664161
4194304,0.395485,10605.467973
4194304,0.401129,10456.239683
4194304,0.397362,10555.374598
4194304,0.409608,10239.804429
4194304,0.39122,10721.081164
4194304,0.39447,10632.769577
4194304,0.392982,10673.02557
4194304,0.396587,10575.99711
4194304,0.399447,10500.275368
4194304,0.386966,10838.942804
4194304,0.385127,10890.698153
4194304,0.40169,10441.65159
4194304,0.389716,10762.469961
4194304,0.392688,10681.014659
4194304,0.389467,10769.339211
4194304,0.40528,10349.160882
4194304,0.394369,10635.483247
4194304,0.389441,10770.054603
4194304,0.384466,10909.425583
4194304,0.398954,10513.250624
4194304,0.385436,10881.980477
4194304,0.391639,10709.610539
4194304,0.393305,10664.245991
4194304,0.401856,10437.320394
4194304,0.385601,10877.320901
4194304,0.392905,10675.111255
4194304,0.399176,10507.408965
4194304,0.394269,10638.177509
