photons,time,photons_per_second
4194304,1.014401,4134.760839
4194304,1.104327,3798.064647
4194304,0.967891,4333.447413
4194304,0.971024,4319.462775
4194304,0.967896,4333.42307
4194304,0.967253,4336.305719
4194304,0.974202,4305.372037
4194304,0.966217,4340.954568
4194304,0.967291,4336.132655
4194304,0.96636,4340.310779
4194304,0.966993,4337.472813
4194304,0.967997,4332.970616
4194304,0.965413,4344.568703
4194304,0.965385,4344.69582
4194304,0.971585,4316.969443
4194304,0.969004,4328.468915
4194304,0.971478,4317.448392
4194304,0.967127,4336.868669
4194304,0.976529,4295.116514
4194304,1.15503,3631.337466
4194304,1.302006,3221.416972
4194304,1.051831,3987.621237
4194304,1.181627,3549.599398
4194304,1.119817,3745.52603
4194304,0.967369,4335.784817
4194304,0.966249,4340.809354
4194304,0.966061,4341.65735
4194304,0.969075,4328.150277
4194304,0.975879,4297.977417
4194304,0.964675,4347.894022
4194304,1.220016,3437.908687
4194304,1.400248,2995.400092
4194304,1.179031,3557.416256
4194304,1.077917,3891.120148
4194304,0.965586,4343.793256
4194304,1.029579,4073.805284
4194304,0.965797,4342.841765
4194304,0.967243,4336.351447
4194304,0.965361,4344.802781
4194304,0.969961,4324.200274
4194304,0.973743,4307.40525
4194304,0.966285,4340.649789
4194304,0.967948,4333.191591
4194304,0.966141,4341.298038
4194304,0.981041,4275.361254
4194304,0.968399,4331.175043
4194304,0.964075,4350.601143
4194304,1.004526,4175.407388
4194304,1.055116,3975.207147
4194304,0.975403,4300.072571
