photons,time,photons_per_second
4194304,0.160633,26111.040731
4194304,0.222699,18833.96143
4194304,0.174565,24027.214965
4194304,0.132945,31549.181434
4194304,0.182942,22926.997809
4194304,0.19153,21898.907508
4194304,0.181002,23172.682585
4194304,0.160781,26087.109401
4194304,0.169392,24760.966104
4194304,0.207319,20231.14479
4194304,0.223324,18781.229538
4194304,0.130809,32064.38511
4194304,0.133194,31490.269982
4194304,0.156713,26764.285641
4194304,0.190403,22028.574941
4194304,0.13705,30604.134436
4194304,0.180512,23235.615842
4194304,0.132063,31759.95175
4194304,0.226192,18543.152249
4194304,0.21039,19935.875771
4194304,0.187613,22356.1416
4194304,0.136142,30808.311927
4194304,0.139485,30069.958445
4194304,0.169618,24727.991738
4194304,0.188025,22307.177409
4194304,0.180591,23225.376626
4194304,0.153593,27307.89001
4194304,0.214033,19596.498752
4194304,0.195154,21492.321066
4194304,0.180778,23201.417376
