photons,time,photons_per_second
1048576,0.195294,5369.211094
1048576,0.195259,5370.1887
1048576,0.195923,5351.96662
1048576,0.195554,5362.074136
1048576,0.195073,5375.298049
1048576,0.196543,5335.100222
1048576,0.197289,5314.929907
1048576,0.198469,5283.319665
1048576,0.208872,5020.196412
1048576,0.247009,4245.088469
1048576,0.218701,4794.573015
1048576,0.21257,4932.839611
1048576,0.206354,5081.445327
1048576,0.196543,5335.09767
1048576,0.196868,5326.283041
1048576,0.195922,5352.015299
1048576,0.205502,5102.497909
1048576,0.198498,5282.555904
1048576,0.199223,5263.332627
1048576,0.258203,4061.045644
1048576,0.198895,5272.019241
1048576,0.207468,5054.160722
1048576,0.273715,3830.900223
1048576,0.217911,4811.935584
1048576,0.194742,5384.428744
1048576,0.195242,5370.653568
1048576,0.215764,4859.837476
1048576,0.200937,5218.424194
1048576,0.196594,5333.725534
1048576,0.195694,5358.250008
