photons,time,photons_per_second
32768,0.054738,598.636389
32768,0.055174,593.902549
32768,0.053945,607.43129
32768,0.053954,607.332228
32768,0.053785,609.244516
32768,0.053698,610.229535
32768,0.055996,585.181009
32768,0.054583,600.328169
32768,0.055064,595.088875
32768,0.054097,605.722059
32768,0.06505,503.738949
32768,0.053819,608.857973
32768,0.053638,610.909492
32768,0.054685,599.216177
32768,0.053779,609.313497
32768,0.053912,607.800431
32768,0.053999,606.823355
32768,0.054178,604.821279
32768,0.053683,610.392654
32768,0.054019,606.603717
32768,0.053811,608.944734
32768,0.054018,606.616249
32768,0.053826,608.779753
32768,0.053956,607.304144
32768,0.053927,607.641308
32768,0.053866,608.320724
32768,0.053693,610.286384
32768,0.053945,607.435107
32768,0.053892,608.035863
32768,0.053818,608.870814
