photons,time,photons_per_second
524288,1.066521,491.587295
524288,1.06584,491.901359
524288,1.064707,492.424873
524288,1.064036,492.735381
524288,1.064143,492.685606
524288,1.066169,491.749461
524288,1.064759,492.400815
524288,1.06387,492.811945
524288,1.064894,492.338373
524288,1.063546,492.962123
524288,1.089815,481.079654
524288,1.06359,492.941632
524288,1.065496,492.059973
524288,1.063557,492.956936
524288,1.065663,491.982728
524288,1.066307,491.685953
524288,1.066297,491.690324
524288,1.063345,493.05544
524288,1.064534,492.504865
524288,1.063956,492.772459
524288,1.066135,491.765106
524288,1.063582,492.9454
524288,1.065319,492.141778
524288,1.063575,492.949006
524288,1.091296,480.426771
524288,1.089556,481.194123
524288,1.068877,490.503402
524288,1.063467,492.998803
524288,1.06503,492.275268
524288,1.066218,491.726705
