photons,time,photons_per_second
524288,2.515949,208.385771
524288,2.520665,207.995928
524288,2.502408,209.513408
524288,2.513222,208.611867
524288,2.513173,208.615949
524288,2.527102,207.466127
524288,2.538548,206.530662
524288,2.514389,208.515081
524288,2.51199,208.714186
524288,2.51341,208.596284
524288,2.508942,208.967776
524288,2.516364,208.351401
524288,2.516543,208.33661
524288,2.512559,208.666906
524288,2.509766,208.899185
524288,2.500614,209.663672
524288,2.512743,208.651695
524288,2.513182,208.615198
524288,2.509922,208.886157
524288,2.512708,208.654608
524288,2.504464,209.341409
524288,2.513153,208.61762
524288,2.525422,207.604155
524288,2.515007,208.463843
524288,2.525039,207.635597
524288,2.511666,208.741108
524288,2.511863,208.724776
524288,2.516833,208.312621
524288,2.516332,208.354049
524288,2.51344,208.593837
