photons,time,photons_per_second
524288,0.770656,680.314339
524288,0.758924,690.831061
524288,0.778512,673.448763
524288,0.769152,681.644456
524288,0.764965,685.3749
524288,0.769442,681.387664
524288,0.765603,684.804242
524288,0.774802,676.673849
524288,0.800336,655.085062
524288,0.769377,681.445087
524288,0.769504,681.331968
524288,0.773855,677.501983
524288,0.769283,681.528182
524288,0.770358,680.577157
524288,0.770061,680.839599
524288,0.788665,664.77887
524288,0.769165,681.632328
524288,0.78823,665.145849
524288,0.767343,683.251027
524288,0.769926,680.958932
524288,0.769952,680.935855
524288,0.769601,681.246214
524288,0.768491,682.23069
524288,0.769185,681.61512
524288,0.771595,679.486039
524288,0.885682,591.959689
524288,0.780447,671.779375
524288,0.770873,680.122396
524288,0.76594,684.502762
524288,0.766837,683.702189
