photons,time,photons_per_second
131072,0.696585,188.1637
131072,0.696246,188.255308
131072,0.696298,188.24119
131072,0.808259,162.165806
131072,0.692677,189.225333
131072,0.694687,188.677648
131072,0.695291,188.513898
131072,0.693675,188.952985
131072,0.693396,189.028992
131072,0.703931,186.200191
131072,0.707885,185.160111
131072,0.694104,188.836329
131072,0.695066,188.574846
131072,0.694004,188.863372
131072,0.693245,189.070321
131072,0.695872,188.356558
131072,0.694991,188.595264
131072,0.693178,189.088468
131072,0.698145,187.743354
131072,0.696529,188.178853
131072,0.693544,188.988605
131072,0.696415,188.209549
131072,0.695625,188.423257
131072,0.696858,188.090037
131072,0.695807,188.374018
131072,0.695629,188.422361
131072,0.697803,187.835275
131072,0.693454,189.013215
131072,0.692928,189.156607
131072,0.693913,188.888213
