photons,time,photons_per_second
32768,0.131434,249.311253
32768,0.129997,252.068019
32768,0.129386,253.258168
32768,0.130027,252.008271
32768,0.130496,251.104179
32768,0.129801,252.44839
32768,0.137945,237.543548
32768,0.129958,252.143101
32768,0.129867,252.319821
32768,0.132925,246.515714
32768,0.130793,250.532846
32768,0.129948,252.163359
32768,0.138168,237.160864
32768,0.129979,252.101742
32768,0.130321,251.441044
32768,0.129851,252.351203
32768,0.131948,248.340822
32768,0.129754,252.538997
32768,0.138207,237.09432
32768,0.129955,252.148184
32768,0.130227,251.62308
32768,0.140456,233.297155
32768,0.130259,251.560241
32768,0.129999,252.062666
32768,0.129719,252.60694
32768,0.133643,245.190637
32768,0.129898,252.26013
32768,0.129934,252.189636
32768,0.130015,252.032364
32768,0.140748,232.813019
