photons,time,photons_per_second
32768,0.055062,595.112544
32768,0.054187,604.718182
32768,0.053116,616.913889
32768,0.052912,619.286626
32768,0.053105,617.038177
32768,0.052911,619.304416
32768,0.053191,616.0424
32768,0.053304,614.740025
32768,0.053525,612.20215
32768,0.053361,614.084162
32768,0.053421,613.39617
32768,0.053373,613.945285
32768,0.052681,622.004356
32768,0.053157,616.438748
32768,0.053361,614.080379
32768,0.053349,614.22196
32768,0.053616,611.158752
32768,0.053341,614.315448
32768,0.053294,614.858609
32768,0.053101,617.093733
32768,0.053509,612.385434
32768,0.053276,615.057104
32768,0.05363,611.004791
32768,0.053316,614.605463
32768,0.053291,614.889062
32768,0.05338,613.863974
32768,0.053543,611.990622
32768,0.053251,615.346431
32768,0.053325,614.498159
32768,0.054623,599.890367
