photons,time,photons_per_second
524288,0.782026,670.423059
524288,0.791093,662.73848
524288,0.783916,668.806632
524288,0.770725,680.253246
524288,0.769098,681.692376
524288,0.78662,666.507207
524288,0.788795,664.669588
524288,0.770697,680.278146
524288,0.77039,680.548665
524288,0.801111,654.45134
524288,0.769868,681.010318
524288,0.776386,675.292697
524288,0.770375,680.562097
524288,0.770065,680.835828
524288,0.770608,680.356408
524288,0.768839,681.92141
524288,0.789729,663.883164
524288,0.769479,681.354182
524288,0.792947,661.189455
524288,0.769732,681.130608
524288,0.769861,681.016531
524288,0.792165,661.841796
524288,0.775515,676.051824
524288,0.76979,681.079368
524288,0.77667,675.045893
524288,0.770402,680.53836
524288,0.770631,680.336154
524288,0.783644,669.038584
524288,0.77504,676.465556
524288,0.770704,680.271711
