photons,time,photons_per_second
32768,0.047011,697.028251
32768,0.046737,701.116429
32768,0.047002,697.154674
32768,0.046795,700.24686
32768,0.046722,701.345379
32768,0.065146,502.990706
32768,0.047717,686.718895
32768,0.047222,693.919085
32768,0.047017,696.938071
32768,0.046914,698.473813
32768,0.046679,701.984415
32768,0.046833,699.674127
32768,0.046539,704.101754
32768,0.045723,716.666866
32768,0.045822,715.108893
32768,0.045698,717.049567
32768,0.070216,466.672076
32768,0.047579,688.702846
32768,0.047185,694.450685
32768,0.047113,695.517054
32768,0.046742,701.038475
32768,0.046865,699.194682
32768,0.047117,695.455603
32768,0.046902,698.650927
32768,0.047154,694.91119
32768,0.04681,700.016024
32768,0.046911,698.516546
32768,0.046895,698.745082
32768,0.046883,698.936153
32768,0.046849,699.440861
