photons,time,photons_per_second
32768,0.106588,307.427157
32768,0.1067,307.103555
32768,0.105431,310.799064
32768,0.107578,304.597008
32768,0.106582,307.444536
32768,0.104932,312.277294
32768,0.104374,313.947659
32768,0.104711,312.936785
32768,0.108424,302.222207
32768,0.106766,306.912766
32768,0.107714,304.213918
32768,0.106466,307.777807
32768,0.106566,307.489588
32768,0.106588,307.427843
32768,0.106548,307.542565
32768,0.106545,307.550018
32768,0.106633,307.297457
32768,0.10576,309.832516
32768,0.104838,312.558644
32768,0.104163,314.58464
32768,0.105047,311.937304
32768,0.104069,314.867687
32768,0.10479,312.701561
32768,0.104251,314.319697
32768,0.104426,313.791245
32768,0.104372,313.953928
32768,0.105984,309.178951
32768,0.106385,308.013675
32768,0.104894,312.391239
32768,0.10515,311.63036
