photons,time,photons_per_second
4194304,4.420881,948.748377
4194304,4.415033,950.005209
4194304,4.415652,949.871935
4194304,4.456859,941.089637
4194304,4.491467,933.838242
4194304,4.437595,945.17493
4194304,4.416959,949.590922
4194304,4.354116,963.29635
4194304,4.372589,959.22674
4194304,4.394118,954.526831
4194304,4.452314,942.050437
4194304,4.482931,935.61651
4194304,4.383899,956.752072
4194304,4.384025,956.724491
4194304,4.408712,951.367292
4194304,4.381879,957.193033
4194304,4.376981,958.264088
4194304,4.391753,955.040907
4194304,4.386118,956.268004
4194304,4.409608,951.173899
4194304,4.374117,958.891664
4194304,4.388173,955.820173
4194304,4.406985,951.74002
4194304,4.423977,948.084547
4194304,4.692872,893.760651
4194304,4.39952,953.354984
4194304,4.388296,955.793247
4194304,4.410663,950.946467
4194304,4.40534,952.09536
4194304,4.381037,957.377006
