photons,time,photons_per_second
32768,0.175475,186.739183
32768,0.173702,188.644923
32768,0.173894,188.437167
32768,0.1738,188.538108
32768,0.173549,188.811744
32768,0.173919,188.40957
32768,0.173346,189.032583
32768,0.173872,188.460101
32768,0.173541,188.820055
32768,0.174805,187.454391
32768,0.176302,185.863096
32768,0.173738,188.605878
32768,0.17376,188.582009
32768,0.176586,185.563828
32768,0.174054,188.263544
32768,0.173995,188.327275
32768,0.173967,188.357055
32768,0.174208,188.096687
32768,0.17504,187.203077
32768,0.175191,187.041329
32768,0.173765,188.576951
32768,0.174246,188.056142
32768,0.175693,186.506904
32768,0.173933,188.394493
32768,0.173987,188.335393
32768,0.173974,188.349899
32768,0.175417,186.80049
32768,0.174252,188.04918
32768,0.177065,185.062286
32768,0.174057,188.259803
