photons,time,photons_per_second
524288,0.041847,12528.679156
524288,0.04129,12697.724451
524288,0.041764,12553.710357
524288,0.04171,12569.734183
524288,0.041556,12616.467017
524288,0.041461,12645.290365
524288,0.041795,12544.390247
524288,0.041552,12617.499429
524288,0.041491,12636.268705
524288,0.04163,12593.96207
524288,0.046354,11310.428208
524288,0.046393,11301.12242
524288,0.045613,11494.171249
524288,0.042265,12404.914659
524288,0.046543,11264.504482
524288,0.041887,12516.574756
524288,0.041445,12650.196525
524288,0.041677,12579.662691
524288,0.041405,12662.423236
524288,0.041436,12652.846438
524288,0.04568,11477.377641
524288,0.041287,12698.511758
524288,0.04136,12676.172744
524288,0.041313,12690.565835
524288,0.046257,11334.326778
524288,0.041891,12515.5974
524288,0.046427,11292.751295
524288,0.045509,11520.534439
524288,0.041561,12614.824795
524288,0.041567,12613.067628
