photons,time,photons_per_second
524288,1.489569,351.972852
524288,1.486061,352.803938
524288,1.485936,352.8336
524288,1.487254,352.520714
524288,1.486332,352.739433
524288,1.485097,353.032914
524288,1.489677,351.947469
524288,1.487923,352.36239
524288,1.493574,351.029236
524288,1.486919,352.600353
524288,1.4856,352.913368
524288,1.486176,352.776435
524288,1.488068,352.327963
524288,1.486513,352.696639
524288,1.486006,352.816938
524288,1.48743,352.479206
524288,1.487852,352.379121
524288,1.486733,352.644391
524288,1.486242,352.760776
524288,1.486933,352.596915
524288,1.493212,351.114179
524288,1.486574,352.682076
524288,1.487753,352.402469
524288,1.486721,352.647126
524288,1.487969,352.351526
524288,1.500963,349.301068
524288,1.494938,350.70886
524288,1.488961,352.116667
524288,1.491045,351.624624
524288,1.534607,341.643132
