photons,time,photons_per_second
131072,0.672925,194.779602
131072,0.666546,196.643556
131072,0.665183,197.046426
131072,0.665229,197.032892
131072,0.66678,196.574527
131072,0.66731,196.418593
131072,0.667331,196.412192
131072,0.667393,196.394018
131072,0.664484,197.253825
131072,0.666105,196.773768
131072,0.665245,197.028301
131072,0.760061,172.449286
131072,0.671482,195.198103
131072,0.666042,196.792532
131072,0.666213,196.741888
131072,0.668761,195.992395
131072,0.665329,197.003347
131072,0.664687,197.193428
131072,0.665664,196.904001
131072,0.671861,195.087958
131072,0.665927,196.826366
131072,0.666247,196.731986
131072,0.666293,196.71822
131072,0.674639,194.284617
131072,0.67972,192.832366
131072,0.665699,196.893787
131072,0.666591,196.630213
131072,0.666642,196.615191
131072,0.665146,197.057589
131072,0.666188,196.749301
