photons,time,photons_per_second
4194304,2.83548,1479.221812
4194304,2.795535,1500.358424
4194304,2.80222,1496.778735
4194304,2.80195,1496.923212
4194304,2.817149,1488.847316
4194304,2.805308,1495.131332
4194304,2.802381,1496.692785
4194304,2.807954,1493.722376
4194304,2.796942,1499.603416
4194304,2.800132,1497.894925
4194304,2.79957,1498.19606
4194304,2.808968,1493.183488
4194304,2.795931,1500.14562
4194304,2.809269,1493.023285
4194304,2.803876,1495.895105
4194304,2.794956,1500.669271
4194304,2.805278,1495.147486
4194304,2.799884,1498.027672
4194304,2.809547,1492.875805
4194304,2.796843,1499.656596
4194304,2.811001,1492.103543
4194304,2.790468,1503.082803
4194304,2.800749,1497.565186
4194304,2.809776,1492.754091
4194304,2.795939,1500.141231
4194304,2.80534,1495.114334
4194304,2.796766,1499.697631
4194304,2.802933,1496.398367
4194304,2.797522,1499.292442
4194304,2.812217,1491.458324
4194304,2.79101,1502.790869
4194304,2.808198,1493.592607
4194304,2.806144,1494.686163
4194304,2.798571,1498.730721
4194304,2.805246,1495.164533
4194304,2.801479,1497.174949
4194304,2.798824,1498.595245
4194304,2.802572,1496.591183
4194304,2.812797,1491.150661
4194304,2.797825,1499.130291
4194304,2.807499,1493.964778
4194304,2.797873,1499.104689
4194304,2.804391,1495.620312
4194304,2.812506,1491.305103
4194304,2.803153,1496.280949
4194304,2.807379,1494.02842
4194304,2.799985,1497.97375
4194304,2.803019,1496.352184
4194304,2.796951,1499.598419
4194304,2.805332,1495.118418
