photons,time,photons_per_second
524288,1.824873,287.301116
524288,1.79887,291.454085
524288,1.794804,292.114355
524288,1.794598,292.14782
524288,1.820097,288.054977
524288,1.827039,286.960504
524288,1.796158,291.89409
524288,1.804706,290.511558
524288,1.7976,291.66007
524288,1.794576,292.151524
524288,1.796188,291.889239
524288,1.791486,292.655445
524288,1.792937,292.418453
524288,1.796554,291.829796
524288,1.792889,292.426351
524288,1.792238,292.532567
524288,1.800609,291.172586
524288,1.795232,292.044754
524288,1.794359,292.186809
524288,1.800812,291.139812
524288,1.791844,292.596884
524288,1.8052,290.432024
524288,1.790291,292.850782
524288,1.797333,291.703247
524288,1.794447,292.172414
524288,1.797442,291.685551
524288,1.805693,290.352842
524288,1.797904,291.61064
524288,1.793357,292.349985
524288,1.793147,292.38427
