photons,time,photons_per_second
524288,0.055733,9407.087783
524288,0.075675,6928.136535
524288,0.048861,10730.272458
524288,0.051173,10245.314161
524288,0.054038,9702.192699
524288,0.071924,7289.442625
524288,0.049277,10639.562968
524288,0.059452,8818.68066
524288,0.063081,8311.294622
524288,0.054979,9536.194386
524288,0.049417,10609.450925
524288,0.096033,5459.432599
524288,0.052737,9941.594095
524288,0.047148,11120.035488
524288,0.047396,11061.779596
524288,0.054336,9649.031651
524288,0.063981,8194.385475
524288,0.095322,5500.192081
524288,0.061401,8538.706587
524288,0.064596,8116.46501
524288,0.046693,11228.437843
524288,0.06458,8118.390434
524288,0.043734,11988.022484
524288,0.048538,10801.625049
524288,0.091987,5699.560657
524288,0.074714,7017.23456
524288,0.064421,8138.402372
524288,0.056298,9312.742784
524288,0.050846,10311.286461
524288,0.055358,9470.817039
