photons,time,photons_per_second
4194304,1.142898,3669.883736
4194304,1.138294,3684.727091
4194304,1.135526,3693.710742
4194304,1.13724,3688.142546
4194304,1.133384,3700.691932
4194304,1.137456,3687.442048
4194304,1.135568,3693.573362
4194304,1.136053,3691.997287
4194304,1.138658,3683.550065
4194304,1.136302,3691.187418
4194304,1.133253,3701.120075
4194304,1.137588,3687.014302
4194304,1.133002,3701.939681
4194304,1.137625,3686.895293
4194304,1.134175,3698.110351
4194304,1.138828,3683.001081
4194304,1.138425,3684.302729
4194304,1.134326,3697.617708
4194304,1.137806,3686.31004
4194304,1.138369,3684.485118
4194304,1.138164,3685.147922
4194304,1.137458,3687.436773
4194304,1.148176,3653.014563
4194304,1.137035,3688.808282
4194304,1.141959,3672.901503
4194304,1.141391,3674.73114
4194304,1.140963,3676.109474
4194304,1.132708,3702.900133
4194304,1.138874,3682.853117
4194304,1.135741,3693.010923
4194304,1.137629,3686.88246
4194304,1.134232,3697.922741
4194304,1.13887,3682.863924
4194304,1.138044,3685.53917
4194304,1.138001,3685.677857
4194304,1.13551,3693.763159
4194304,1.137924,3685.924927
4194304,1.140158,3678.703934
4194304,1.137339,3687.823803
4194304,1.137999,3685.684821
4194304,1.137198,3688.279159
4194304,1.138262,3684.830454
4194304,1.138642,3683.600641
4194304,1.136895,3689.263985
4194304,1.138639,3683.61143
4194304,1.138509,3684.031096
4194304,1.137966,3685.790148
4194304,1.135746,3692.995436
4194304,1.13873,3683.316526
4194304,1.137934,3685.892491
