photons,time,photons_per_second
131072,0.192975,679.21836
131072,0.195641,669.961342
131072,0.192504,680.879365
131072,0.192658,680.33401
131072,0.192483,680.95296
131072,0.192288,681.645388
131072,0.192376,681.331109
131072,0.192547,680.727717
131072,0.192354,681.411765
131072,0.192465,681.018035
131072,0.192629,680.43779
131072,0.192521,680.817729
131072,0.192663,680.318883
131072,0.192565,680.663092
131072,0.19254,680.752419
131072,0.192525,680.80416
131072,0.192755,679.991601
131072,0.197494,663.675838
131072,0.192368,681.359762
131072,0.192507,680.868924
131072,0.192548,680.725511
131072,0.19325,678.249461
131072,0.192516,680.836426
131072,0.192402,681.239127
131072,0.19231,681.567111
131072,0.19253,680.78892
131072,0.197181,664.729404
131072,0.197631,663.216627
131072,0.194298,674.594035
131072,0.192799,679.838517
