photons,time,photons_per_second
131072,0.663179,197.642025
131072,0.664489,197.252305
131072,0.658984,198.900187
131072,0.657878,199.234383
131072,0.661505,198.142179
131072,0.657509,199.346268
131072,0.660246,198.519956
131072,0.658639,199.004164
131072,0.65123,201.268335
131072,0.65925,198.8199
131072,0.660813,198.349739
131072,0.659659,198.696498
131072,0.658232,199.127264
131072,0.658421,199.070093
131072,0.659071,198.87388
131072,0.658116,199.162496
131072,0.660878,198.330177
131072,0.652656,200.828718
131072,0.662991,197.697961
131072,0.661422,198.166924
131072,0.661694,198.085614
131072,0.656242,199.731238
131072,0.655031,200.100446
131072,0.653524,200.561778
131072,0.657234,199.429842
131072,0.654408,200.291035
131072,0.653666,200.518236
131072,0.655233,200.038865
131072,0.654105,200.383616
131072,0.65277,200.793396
