photons,time,photons_per_second
32768,0.046755,700.851935
32768,0.050443,649.606165
32768,0.046102,710.767512
32768,0.045673,717.44939
32768,0.045626,718.186936
32768,0.045537,719.591563
32768,0.045886,714.114997
32768,0.046163,709.832842
32768,0.045801,715.438646
32768,0.045747,716.282694
32768,0.046266,708.255066
32768,0.045647,717.86037
32768,0.045828,715.02917
32768,0.046485,704.909559
32768,0.046002,712.318621
32768,0.045817,715.199466
32768,0.045751,716.218254
32768,0.045662,717.620794
32768,0.045729,716.576233
32768,0.045803,715.404157
32768,0.045649,717.831969
32768,0.045782,715.747408
32768,0.045901,713.880217
32768,0.045586,718.814327
32768,0.045745,716.324768
32768,0.045611,718.425739
32768,0.047771,685.94237
32768,0.045738,716.433052
32768,0.045846,714.738564
32768,0.045666,717.551808
