photons,time,photons_per_second
32768,0.149605,219.029931
32768,0.146055,224.3531
32768,0.151008,216.995245
32768,0.151149,216.792803
32768,0.149593,219.048084
32768,0.146314,223.956463
32768,0.15094,217.093353
32768,0.149911,218.582583
32768,0.149944,218.534477
32768,0.149939,218.541723
32768,0.149947,218.531144
32768,0.149935,218.548517
32768,0.1467,223.367069
32768,0.146119,224.255692
32768,0.147834,221.65474
32768,0.14613,224.238913
32768,0.14622,224.10124
32768,0.146084,224.308588
32768,0.260883,125.604068
32768,0.148119,221.227524
32768,0.146242,224.066769
32768,0.145765,224.800871
32768,0.146019,224.408889
32768,0.145904,224.585901
32768,0.146193,224.142339
32768,0.147329,222.413855
32768,0.146605,223.512329
32768,0.146153,224.203692
32768,0.14672,223.336223
32768,0.146277,224.012836
