photons,time,photons_per_second
131072,0.384518,340.873886
131072,0.378521,346.274431
131072,0.383819,341.494584
131072,0.383221,342.026964
131072,0.375882,348.705589
131072,0.374496,349.995322
131072,0.375437,349.118499
131072,0.375647,348.923118
131072,0.374904,349.614426
131072,0.37426,350.216228
131072,0.374759,349.749647
131072,0.374734,349.773612
131072,0.375568,348.996914
131072,0.374919,349.600746
131072,0.374699,349.806197
131072,0.376506,348.127008
131072,0.374773,349.736914
131072,0.374327,350.153498
131072,0.375153,349.383216
131072,0.376145,348.461206
131072,0.37539,349.16186
131072,0.374441,350.047413
131072,0.374345,350.136504
131072,0.374473,350.017499
131072,0.374245,350.230112
131072,0.374162,350.308413
131072,0.37451,349.982336
131072,0.37414,350.328837
131072,0.375086,349.445323
131072,0.374061,350.402418
