photons,time,photons_per_second
32768,0.17368,188.668283
32768,0.137259,238.731198
32768,0.140002,234.052992
32768,0.141244,231.994955
32768,0.139319,235.200548
32768,0.166397,196.926672
32768,0.141472,231.621348
32768,0.140719,232.861638
32768,0.141974,230.803285
32768,0.141739,231.185166
32768,0.140714,232.869604
32768,0.140615,233.033512
32768,0.137662,238.032866
32768,0.137178,238.872084
32768,0.137104,239.000958
32768,0.137148,238.925177
32768,0.137062,239.073499
32768,0.137074,239.053292
32768,0.137361,238.553679
32768,0.136968,239.23853
32768,0.136981,239.216075
32768,0.137237,238.768711
32768,0.142702,229.625515
32768,0.136831,239.477492
32768,0.137218,238.802869
32768,0.137576,238.181218
32768,0.136804,239.52589
32768,0.137085,239.033372
32768,0.13753,238.260085
32768,0.137196,238.840008
