photons,time,photons_per_second
131072,0.485931,269.733809
131072,0.48567,269.878635
131072,0.486395,269.47654
131072,0.480479,272.794652
131072,0.479681,273.248291
131072,0.4818,272.046392
131072,0.477389,274.560205
131072,0.475261,275.789616
131072,0.48096,272.521456
131072,0.473951,276.551546
131072,0.473946,276.554907
131072,0.476472,275.08864
131072,0.470816,278.39313
131072,0.473905,276.578451
131072,0.473519,276.804286
131072,0.473758,276.664567
131072,0.472956,277.133317
131072,0.475026,275.925819
131072,0.474904,275.996702
131072,0.475789,275.483631
131072,0.480101,273.009186
131072,0.480002,273.065604
131072,0.471721,277.859024
131072,0.476775,274.913765
131072,0.475607,275.588697
131072,0.485091,270.200756
131072,0.486683,269.317171
131072,0.486279,269.540552
131072,0.5215,251.336577
131072,0.489294,267.879948
