photons,time,photons_per_second
32768,0.048835,670.999317
32768,0.050767,645.457952
32768,0.049113,667.197539
32768,0.048347,677.766219
32768,0.048149,680.561053
32768,0.048213,679.65558
32768,0.048539,675.081479
32768,0.048291,678.553024
32768,0.048522,675.316035
32768,0.048163,680.354962
32768,0.048402,676.99707
32768,0.048167,680.306245
32768,0.048271,678.837992
32768,0.048273,678.803848
32768,0.048338,677.892608
32768,0.048222,679.52625
32768,0.048208,679.727581
32768,0.048441,676.455271
32768,0.049891,656.794544
32768,0.048551,674.922466
32768,0.051167,640.415044
32768,0.051179,640.263546
32768,0.052324,626.256747
32768,0.048087,681.428936
32768,0.049675,659.648175
32768,0.048869,670.521661
32768,0.048625,673.891435
32768,0.048102,681.218141
32768,0.048193,679.934858
32768,0.049805,657.929663
