photons,time,photons_per_second
524288,1.800886,291.127829
524288,1.795171,292.054639
524288,1.7932,292.375649
524288,1.811069,289.490935
524288,1.80227,290.904217
524288,1.795812,291.950368
524288,1.798414,291.527988
524288,1.796672,291.810704
524288,1.789596,292.964437
524288,1.889523,277.471058
524288,1.790935,292.745426
524288,1.793005,292.407374
524288,1.793469,292.331827
524288,1.78525,293.677592
524288,1.793371,292.347694
524288,1.796843,291.782838
524288,1.79107,292.72329
524288,1.795026,292.078276
524288,1.800729,291.153148
524288,1.796542,291.831816
524288,1.792225,292.534773
524288,1.794344,292.189176
524288,1.793651,292.302127
524288,1.793542,292.31993
524288,1.784705,293.767274
524288,1.789405,292.995742
524288,1.783813,293.914191
524288,1.793838,292.271695
524288,1.793279,292.362787
524288,1.793863,292.267642
