photons,time,photons_per_second
131072,0.195144,671.668191
131072,0.203101,645.352728
131072,0.194826,672.764498
131072,0.192983,679.187729
131072,0.198463,660.433866
131072,0.19984,655.885476
131072,0.197379,664.064168
131072,0.197578,663.392546
131072,0.194833,672.739412
131072,0.193303,678.065
131072,0.193019,679.062697
131072,0.193344,677.919483
131072,0.19262,680.467718
131072,0.192371,681.351573
131072,0.192993,679.155753
131072,0.193239,678.290643
131072,0.193188,678.469344
131072,0.197247,664.50553
131072,0.192646,680.377042
131072,0.193374,677.81764
131072,0.193071,678.878978
131072,0.192667,680.303498
131072,0.192411,681.208172
131072,0.192381,681.315239
131072,0.192875,679.571368
131072,0.192536,680.766636
131072,0.193028,679.029519
131072,0.192454,681.056985
131072,0.192333,681.484791
131072,0.197869,662.41849
