photons,time,photons_per_second
4194304,0.120116,34918.812271
4194304,0.125899,33314.922766
4194304,0.120907,34690.19054
4194304,0.123434,33980.199884
4194304,0.125412,33444.238011
4194304,0.130097,32239.888466
4194304,0.120168,34903.809406
4194304,0.12678,33083.274032
4194304,0.121103,34634.208898
4194304,0.130015,32260.212195
4194304,0.121191,34609.163133
4194304,0.128142,32731.584281
4194304,0.134152,31265.278362
4194304,0.131365,31928.599853
4194304,0.126608,33128.268133
4194304,0.123524,33955.359189
4194304,0.123879,33857.954707
4194304,0.12739,32924.913711
4194304,0.128121,32736.989891
4194304,0.1273,32948.069733
4194304,0.149454,28064.154543
4194304,0.128685,32593.4957
4194304,0.126864,33061.543584
4194304,0.121518,34515.798047
4194304,0.125354,33459.560499
4194304,0.13179,31825.628524
4194304,0.126905,33050.739572
4194304,0.127829,32811.868714
4194304,0.134919,31087.637671
4194304,0.12617,33243.157453
