photons,time,photons_per_second
4194304,1.15438,3633.380996
4194304,1.148907,3650.691967
4194304,1.148987,3650.436904
4194304,1.15088,3644.431602
4194304,1.145612,3661.191994
4194304,1.20138,3491.237581
4194304,1.156097,3627.98499
4194304,1.146784,3657.449589
4194304,1.156392,3627.060811
4194304,1.145144,3662.685668
4194304,1.156523,3626.650991
4194304,1.151772,3641.609555
4194304,1.150517,3645.581436
4194304,1.150314,3646.225333
4194304,1.154375,3633.397335
4194304,1.176832,3564.064162
4194304,1.176731,3564.370275
4194304,1.179753,3555.239093
4194304,1.15421,3633.918988
4194304,1.160154,3615.298591
4194304,1.145002,3663.140259
4194304,1.14884,3650.902309
4194304,1.155845,3628.776182
4194304,1.149484,3648.858166
4194304,1.157059,3624.971241
4194304,1.145748,3660.757689
4194304,1.155235,3630.693407
4194304,1.151265,3643.212189
4194304,1.145342,3662.052267
4194304,1.154423,3633.245943
4194304,1.146049,3659.795928
4194304,1.153545,3636.011776
4194304,1.144593,3664.450421
4194304,1.14933,3649.345684
4194304,1.153384,3636.519718
4194304,1.147139,3656.31848
4194304,1.158782,3619.579129
4194304,1.160283,3614.8984
4194304,1.150354,3646.098547
4194304,1.151335,3642.990948
4194304,1.213502,3456.362851
4194304,1.240687,3380.630174
4194304,1.16633,3596.156461
4194304,1.203133,3486.152033
4194304,1.148389,3652.338739
4194304,1.147648,3654.696418
4194304,1.160494,3614.241416
4194304,1.158972,3618.987786
4194304,1.149264,3649.556776
4194304,1.162648,3607.544037
