photons,time,photons_per_second
1048576,0.061568,17031.099853
1048576,0.072456,14471.891789
1048576,0.086524,12118.862933
1048576,0.05641,18588.33683
1048576,0.050754,20660.060108
1048576,0.057658,18186.249988
1048576,0.054096,19383.595031
1048576,0.053609,19559.538863
1048576,0.077648,13504.242437
1048576,0.064645,16220.603026
1048576,0.051694,20284.145827
1048576,0.128671,8149.268031
1048576,0.058246,18002.628751
1048576,0.057583,18209.924809
1048576,0.097733,10728.951654
1048576,0.051605,20319.38042
1048576,0.068874,15224.663094
1048576,0.087964,11920.553584
1048576,0.055279,18968.649185
1048576,0.056992,18398.779632
1048576,0.057556,18218.26785
1048576,0.065457,16019.295931
1048576,0.080693,12994.600839
1048576,0.125301,8368.459029
1048576,0.07733,13559.824577
1048576,0.062762,16707.166763
1048576,0.057505,18234.431277
1048576,0.068199,15375.278195
1048576,0.055187,19000.539346
1048576,0.072203,14522.555151
