photons,time,photons_per_second
1048576,0.475799,2203.822524
1048576,0.472955,2217.074608
1048576,0.477269,2197.035555
1048576,0.479065,2188.797699
1048576,0.491542,2133.236732
1048576,0.477134,2197.653268
1048576,0.476764,2199.358586
1048576,0.477759,2194.78167
1048576,0.477796,2194.611194
1048576,0.477658,2195.246589
1048576,0.477772,2194.718395
1048576,0.475339,2205.955955
1048576,0.476573,2200.242903
1048576,0.478483,2191.458914
1048576,0.477107,2197.778645
1048576,0.478028,2193.543101
1048576,0.477288,2196.945365
1048576,0.479276,2187.833311
1048576,0.478515,2191.312909
1048576,0.478576,2191.033294
1048576,0.479156,2188.379963
1048576,0.476421,2200.944335
1048576,0.476847,2198.975808
1048576,0.478109,2193.174725
1048576,0.477654,2195.262312
1048576,0.505555,2074.108965
1048576,0.478275,2192.410124
1048576,0.477766,2194.748952
1048576,0.477367,2196.582168
1048576,0.477886,2194.195721
1048576,0.47408,2211.812422
1048576,0.473747,2213.366962
1048576,0.47235,2219.91164
1048576,0.473677,2213.692702
1048576,0.476142,2202.23307
1048576,0.478769,2190.149904
1048576,0.479477,2186.9182
1048576,0.472072,2221.220624
1048576,0.473403,2214.976464
1048576,0.472795,2217.824154
1048576,0.475532,2205.057165
1048576,0.470576,2228.279852
1048576,0.475902,2203.343349
1048576,0.471157,2225.534759
1048576,0.474613,2209.330314
1048576,0.476899,2198.739448
1048576,0.477319,2196.802277
1048576,0.47661,2200.069121
1048576,0.474711,2208.873807
1048576,0.47424,2211.068239
