photons,time,photons_per_second
32768,0.106222,308.486469
32768,0.104821,312.608303
32768,0.104988,312.111007
32768,0.104318,314.11721
32768,0.10406,314.895731
32768,0.103999,315.07908
32768,0.103735,315.883188
32768,0.104784,312.719368
32768,0.104475,313.644479
32768,0.105763,309.825356
