photons,time,photons_per_second
32768,0.158147,207.200272
32768,0.157094,208.588011
32768,0.156626,209.211365
32768,0.15701,208.699578
32768,0.1569,208.846545
32768,0.157024,208.681648
32768,0.15603,210.011299
32768,0.158326,206.964773
32768,0.159705,205.178912
32768,0.156843,208.922924
32768,0.156435,209.466548
32768,0.157,208.713761
32768,0.156961,208.76457
32768,0.156954,208.774559
32768,0.157029,208.674218
32768,0.157116,208.559759
32768,0.157971,207.430699
32768,0.157554,207.979618
32768,0.157616,207.897199
32768,0.157313,208.298741
32768,0.158749,206.413949
32768,0.157443,208.126711
32768,0.156991,208.725633
32768,0.152555,214.795061
32768,0.156685,209.133587
32768,0.156545,209.319763
32768,0.156813,208.962521
32768,0.156338,209.597665
32768,0.153394,213.619831
32768,0.157328,208.278657
