photons,time,photons_per_second
32768,0.16593,197.480801
32768,0.166572,196.719945
32768,0.166454,196.859139
32768,0.164823,198.807479
32768,0.164226,199.530228
32768,0.165712,197.740511
32768,0.165881,197.539421
32768,0.166759,196.498675
32768,0.165875,197.54665
32768,0.166069,197.316044
32768,0.166249,197.10205
32768,0.163164,200.829214
32768,0.165647,197.818259
32768,0.164583,199.096781
32768,0.166327,197.010045
32768,0.165648,197.81685
32768,0.166422,196.897158
32768,0.166086,197.295099
32768,0.165958,197.44734
32768,0.166278,197.067759
32768,0.166434,196.883423
32768,0.166851,196.391257
32768,0.167402,195.744428
32768,0.166728,196.535233
32768,0.166476,196.833633
32768,0.166452,196.861577
32768,0.166616,196.667604
32768,0.16756,195.55928
32768,0.167044,196.163446
32768,0.166619,196.664666
