photons,time,photons_per_second
32768,0.055661,588.703821
32768,0.055062,595.108394
32768,0.054189,604.694041
32768,0.053789,609.191451
32768,0.054807,597.882418
32768,0.054004,606.765251
32768,0.056169,583.384806
32768,0.055324,592.298007
32768,0.055304,592.506871
32768,0.055059,595.144991
32768,0.054976,596.043373
32768,0.053789,609.193841
32768,0.05394,607.48558
32768,0.053704,610.16271
32768,0.053897,607.974188
32768,0.056471,580.265282
32768,0.055131,594.363645
32768,0.055105,594.64203
32768,0.055198,593.641568
32768,0.055246,593.127572
32768,0.056388,581.11487
32768,0.05508,594.91776
32768,0.05514,594.266126
32768,0.055216,593.4494
32768,0.055205,593.567638
32768,0.0553,592.548229
32768,0.055188,593.754395
32768,0.056156,583.518966
32768,0.056039,584.735787
32768,0.055083,594.881611
