photons,time,photons_per_second
32768,0.121641,269.383179
32768,0.119158,274.995351
32768,0.119092,275.149694
32768,0.120915,270.999247
32768,0.121925,268.755147
32768,0.120952,270.918332
32768,0.119479,274.256272
32768,0.119847,273.41526
32768,0.123067,266.261402
32768,0.128666,254.675643
32768,0.121597,269.480098
32768,0.121609,269.454774
32768,0.121529,269.631175
32768,0.123528,265.26766
32768,0.121565,269.550664
32768,0.122787,266.86841
32768,0.119122,275.080035
32768,0.119724,273.697025
32768,0.118879,275.640527
32768,0.118709,276.036602
32768,0.118829,275.756469
32768,0.118594,276.304847
32768,0.119105,275.118034
32768,0.119593,273.996785
32768,0.119141,275.034663
32768,0.119312,274.640869
32768,0.127164,257.683318
32768,0.119372,274.503422
32768,0.118962,275.448488
32768,0.118442,276.657852
