photons,time,photons_per_second
131072,0.744888,175.962069
131072,0.743199,176.361977
131072,0.742582,176.508365
131072,0.742914,176.429558
131072,0.744937,175.950351
131072,0.742426,176.545451
131072,0.742018,176.642638
131072,0.776822,168.728543
131072,0.741333,176.805735
131072,0.742146,176.612151
131072,0.741689,176.720868
131072,0.742517,176.523974
131072,0.741537,176.757158
131072,0.743183,176.365695
131072,0.74141,176.787531
131072,0.748665,175.074199
131072,0.743661,176.252371
131072,0.744307,176.099324
131072,0.78498,166.974958
131072,0.742616,176.500319
131072,0.742731,176.472939
131072,0.742332,176.56779
131072,0.741803,176.693761
131072,0.743183,176.365832
131072,0.742154,176.610186
131072,0.742469,176.535248
131072,0.743005,176.407916
131072,0.741341,176.803928
131072,0.779591,168.129276
131072,0.744821,175.977808
