photons,time,photons_per_second
524288,3.201821,163.746795
524288,3.15913,165.959619
524288,3.164042,165.70199
524288,3.161177,165.852156
524288,3.1609,165.866692
524288,3.160013,165.913236
524288,3.159311,165.950108
524288,3.161688,165.825358
524288,3.161073,165.857597
524288,3.1581,166.013746
524288,3.161811,165.818874
524288,3.167203,165.536596
524288,3.175741,165.091531
524288,3.167134,165.540189
524288,3.164935,165.655205
524288,3.160684,165.87804
524288,3.165243,165.639075
524288,3.159426,165.94408
524288,3.161339,165.843665
524288,3.209389,163.360702
524288,3.166286,165.584513
524288,3.160254,165.900588
524288,3.172044,165.283979
524288,3.159183,165.956824
524288,3.162398,165.788138
524288,3.164969,165.653455
524288,3.164663,165.669431
524288,3.157821,166.028431
524288,3.161386,165.841205
524288,3.159626,165.933562
