photons,time,photons_per_second
32768,0.053953,607.342596
32768,0.052898,619.457212
32768,0.05311,616.98498
32768,0.053421,613.393657
32768,0.052918,619.216775
32768,0.052584,623.150543
32768,0.052122,628.678828
32768,0.05251,624.037155
32768,0.052544,623.634433
32768,0.052454,624.704707
32768,0.052527,623.829726
32768,0.052736,621.364138
32768,0.052786,620.774376
32768,0.052871,619.771551
32768,0.052617,622.765757
32768,0.052691,621.886781
32768,0.052703,621.746001
32768,0.052661,622.241994
32768,0.053972,607.134753
32768,0.05275,621.195439
32768,0.052752,621.174245
32768,0.052633,622.571373
32768,0.052557,623.474244
32768,0.052713,621.627343
32768,0.052558,623.465467
32768,0.053499,612.498537
32768,0.05346,612.941934
32768,0.052527,623.83045
32768,0.052675,622.074722
32768,0.052822,620.344964
